antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
하의_기장_미디,아우터_기장_크롭,0.08571628492792835,0.03790175864160097,0.0023207538368241825,0.02707482993197279,0.7143423129251701,1.0,-0.0009280441061688565,0.9888717765325454,-0.3042895716136339,0.019132775694644746,-0.011253454423055068,0.04415279958137101
아우터_기장_크롭,하의_기장_미디,0.03790175864160097,0.08571628492792835,0.0023207538368241825,0.061230769230769234,0.7143423129251701,1.0,-0.0009280441061688565,0.9739174283789684,-0.2936070479653195,0.019132775694644746,-0.026781091354371282,0.04415279958137101
원피스_기장_미디,아우터_기장_크롭,0.04095722349209311,0.03790175864160097,0.002029201847273406,0.04954441913439636,1.3071799544419136,1.0,0.0004768510478459838,1.012249557714409,0.2450301431316543,0.026411657559198547,0.012101321873696568,0.051541440336428955
아우터_기장_크롭,원피스_기장_미디,0.03790175864160097,0.04095722349209311,0.002029201847273406,0.05353846153846155,1.3071799544419136,1.0,0.0004768510478459838,1.0132929205626455,0.24425196793346174,0.026411657559198547,0.013118536893817803,0.051541440336428955
아우터_기장_하프,원피스_기장_미니,0.3355646778933619,0.011510472547464665,0.003312030601296823,0.00987002154723014,0.8574818719674671,1.0,-0.0005504774114935421,0.9983431963116621,-0.2000930190158039,0.009634630389795434,-0.0016595532422707387,0.14880532485669512
원피스_기장_미니,아우터_기장_하프,0.011510472547464665,0.3355646778933619,0.003312030601296823,0.2877406281661601,0.8574818719674671,1.0,-0.0005504774114935421,0.9328558505252516,-0.14393880716069168,0.009634630389795434,-0.07197698276421004,0.14880532485669512
아우터_기장_노말,원피스_기장_미니,0.32226990716984655,0.011510472547464665,0.002962168213835891,0.009191575595281174,0.7985402473598481,1.0,-0.0007473107055166136,0.9976595910015837,-0.2712698169929467,0.008954066344696301,-0.0023458993623934354,0.13326853349166287
원피스_기장_미니,아우터_기장_노말,0.011510472547464665,0.32226990716984655,0.002962168213835891,0.2573454913880446,0.7985402473598482,1.0,-0.0007473107055166136,0.912577901259702,-0.20332866342067046,0.008954066344696301,-0.0957968614182117,0.13326853349166287
아우터_기장_롱,원피스_기장_미니,0.2647058823529412,0.011510472547464665,0.0015743807435741942,0.005947660586835844,0.5167173252279634,1.0,-0.0014725090484017465,0.9944039043619043,-0.5598591549295775,0.005732484076433121,-0.005627588159648896,0.0713628880441778
원피스_기장_미니,아우터_기장_롱,0.011510472547464665,0.2647058823529412,0.0015743807435741942,0.13677811550151975,0.5167173252279634,1.0,-0.0014725090484017465,0.8518019884009943,-0.4861742743418732,0.005732484076433121,-0.17398176291793313,0.0713628880441778
원피스_기장_미니,하의_기장_발목,0.011510472547464665,0.6218454074730606,0.0021808088818398097,0.18946301925025327,0.30467864998819844,1.0,-0.004976925609645832,0.4665482285301115,-0.6977684205388026,0.003455156867817154,-1.1434011295050048,0.09648500724337052
하의_기장_발목,원피스_기장_미니,0.6218454074730606,0.011510472547464665,0.0021808088818398097,0.0035069952364877536,0.30467864998819844,1.0,-0.004976925609645832,0.9919683557509004,-0.85785271557706,0.003455156867817154,-0.008096673853088663,0.09648500724337052
아우터_기장_노말,하의_기장_맥시,0.32226990716984655,0.026402948173718337,0.009796146848906097,0.030397336614315696,1.1512856978817767,1.0,0.001287271191951619,1.0041196137257395,0.19389115318495495,0.0289077018377039,0.004102712136509299,0.20071103579832392
하의_기장_맥시,아우터_기장_노말,0.026402948173718337,0.32226990716984655,0.009796146848906097,0.3710247349823321,1.1512856978817765,1.0,0.001287271191951619,1.0775146981513115,0.1349694609289262,0.0289077018377039,0.07193841372586662,0.20071103579832392
아우터_기장_하프,하의_기장_맥시,0.3355646778933619,0.026402948173718337,0.008793208004851425,0.026204212135956074,0.9924729603506897,1.0,-6.668879449749782e-05,0.9997959161045477,-0.011285574679495886,0.024897635715229165,-0.00020412555419048646,0.1796215406969533
하의_기장_맥시,아우터_기장_하프,0.026402948173718337,0.3355646778933619,0.008793208004851425,0.3330388692579505,0.9924729603506895,1.0,-6.668879449749782e-05,0.9962129597678335,-0.007729587397189794,0.024897635715229165,-0.003801436424847429,0.1796215406969533
아우터_기장_롱,하의_기장_맥시,0.2647058823529412,0.026402948173718337,0.005166301254839763,0.019517138073839105,0.7392029839026305,1.0,-0.0018227144382033265,0.9929771234487954,-0.32424186954664713,0.01806762102859007,-0.00707254616985823,0.10759425808285594
하의_기장_맥시,아우터_기장_롱,0.026402948173718337,0.2647058823529412,0.005166301254839763,0.1956713780918728,0.7392029839026305,1.0,-0.0018227144382033265,0.9141712698258877,-0.26598834739959976,0.01806762102859007,-0.09388692579505299,0.10759425808285594
하의_기장_맥시,아우터_기장_크롭,0.026402948173718337,0.03790175864160097,0.0018542706535429397,0.07022968197879859,1.852939929328622,1.0,0.0008535524844359682,1.0347697949811951,0.4728004221198262,0.029691876750700282,0.03360147846393878,0.05957637945093776
아우터_기장_크롭,하의_기장_맥시,0.03790175864160097,0.026402948173718337,0.0018542706535429397,0.04892307692307692,1.852939929328622,1.0,0.0008535524844359682,1.0236785565950874,0.478451240517971,0.029691876750700282,0.0231308514206315,0.05957637945093776
하의_기장_니렝스,아우터_기장_노말,0.02019872183607781,0.32226990716984655,0.008758221766105332,0.43360277136258657,1.345464660881489,1.0,0.002248781555042984,1.1965632219998223,0.2620555313666713,0.02624497641097327,0.1642731603193563,0.23038971889400225
